5.126700000000000007e-02,6.995599999999999596e-01,1.000000000000000000e+00
-9.274200000000000499e-02,6.849399999999999933e-01,1.000000000000000000e+00
-2.137100000000000111e-01,6.922500000000000320e-01,1.000000000000000000e+00
-3.750000000000000000e-01,5.021900000000000253e-01,1.000000000000000000e+00
-5.132499999999999840e-01,4.656399999999999983e-01,1.000000000000000000e+00
-5.247699999999999587e-01,2.097999999999999865e-01,1.000000000000000000e+00
-3.980400000000000049e-01,3.435699999999999865e-02,1.000000000000000000e+00
-3.058799999999999852e-01,-1.922500000000000042e-01,1.000000000000000000e+00
1.670500000000000110e-02,-4.042399999999999882e-01,1.000000000000000000e+00
1.319099999999999995e-01,-5.138899999999999579e-01,1.000000000000000000e+00
3.853699999999999903e-01,-5.650600000000000067e-01,1.000000000000000000e+00
5.293799999999999617e-01,-5.211999999999999966e-01,1.000000000000000000e+00
6.388200000000000545e-01,-2.434199999999999975e-01,1.000000000000000000e+00
7.367500000000000160e-01,-1.849399999999999933e-01,1.000000000000000000e+00
5.466600000000000348e-01,4.875700000000000034e-01,1.000000000000000000e+00
3.220000000000000084e-01,5.826000000000000068e-01,1.000000000000000000e+00
1.664700000000000069e-01,5.387399999999999967e-01,1.000000000000000000e+00
-4.665899999999999909e-02,8.165200000000000236e-01,1.000000000000000000e+00
-1.733899999999999886e-01,6.995599999999999596e-01,1.000000000000000000e+00
-4.786900000000000044e-01,6.337699999999999445e-01,1.000000000000000000e+00
-6.054100000000000037e-01,5.972199999999999731e-01,1.000000000000000000e+00
-6.284600000000000186e-01,3.340600000000000236e-01,1.000000000000000000e+00
-5.938900000000000290e-01,5.117000000000000021e-03,1.000000000000000000e+00
-4.210800000000000098e-01,-2.726600000000000135e-01,1.000000000000000000e+00
-1.157799999999999940e-01,-3.969300000000000050e-01,1.000000000000000000e+00
2.010399999999999965e-01,-6.016099999999999781e-01,1.000000000000000000e+00
4.660099999999999798e-01,-5.358199999999999630e-01,1.000000000000000000e+00
6.733900000000000441e-01,-5.358199999999999630e-01,1.000000000000000000e+00
-1.388199999999999990e-01,5.460500000000000353e-01,1.000000000000000000e+00
-2.943500000000000005e-01,7.799700000000000522e-01,1.000000000000000000e+00
-2.655500000000000083e-01,9.627200000000000202e-01,1.000000000000000000e+00
-1.618700000000000139e-01,8.018999999999999462e-01,1.000000000000000000e+00
-1.733899999999999886e-01,6.483900000000000219e-01,1.000000000000000000e+00
-2.828300000000000258e-01,4.729499999999999815e-01,1.000000000000000000e+00
-3.634800000000000253e-01,3.121300000000000185e-01,1.000000000000000000e+00
-3.001199999999999979e-01,2.704700000000000160e-02,1.000000000000000000e+00
-2.367499999999999882e-01,-2.141800000000000093e-01,1.000000000000000000e+00
-6.393999999999999684e-02,-1.849399999999999933e-01,1.000000000000000000e+00
6.278799999999999659e-02,-1.630099999999999882e-01,1.000000000000000000e+00
2.298399999999999888e-01,-4.115500000000000269e-01,1.000000000000000000e+00
2.932000000000000162e-01,-2.288000000000000034e-01,1.000000000000000000e+00
4.832899999999999974e-01,-1.849399999999999933e-01,1.000000000000000000e+00
6.445899999999999963e-01,-1.410800000000000110e-01,1.000000000000000000e+00
4.602499999999999925e-01,1.242700000000000055e-02,1.000000000000000000e+00
6.272999999999999687e-01,1.586299999999999932e-01,1.000000000000000000e+00
5.754599999999999715e-01,2.682700000000000085e-01,1.000000000000000000e+00
7.252300000000000413e-01,4.437099999999999933e-01,1.000000000000000000e+00
2.240800000000000014e-01,5.241200000000000303e-01,1.000000000000000000e+00
4.429699999999999749e-01,6.703200000000000269e-01,1.000000000000000000e+00
3.220000000000000084e-01,6.922500000000000320e-01,1.000000000000000000e+00
1.376699999999999868e-01,5.752899999999999681e-01,1.000000000000000000e+00
-6.336399999999999845e-03,3.998499999999999832e-01,1.000000000000000000e+00
-9.274200000000000499e-02,5.533599999999999630e-01,1.000000000000000000e+00
-2.079499999999999960e-01,3.559899999999999731e-01,1.000000000000000000e+00
-2.079499999999999960e-01,1.732499999999999873e-01,1.000000000000000000e+00
-4.383600000000000274e-01,2.171099999999999974e-01,1.000000000000000000e+00
-2.194699999999999984e-01,-1.681300000000000155e-02,1.000000000000000000e+00
-1.388199999999999990e-01,-2.726600000000000135e-01,1.000000000000000000e+00
1.837600000000000067e-01,9.334799999999999764e-01,0.000000000000000000e+00
2.240800000000000014e-01,7.799700000000000522e-01,0.000000000000000000e+00
2.989600000000000035e-01,6.191499999999999782e-01,0.000000000000000000e+00
5.063400000000000123e-01,7.580400000000000471e-01,0.000000000000000000e+00
6.157799999999999940e-01,7.288000000000000034e-01,0.000000000000000000e+00
6.042600000000000193e-01,5.972199999999999731e-01,0.000000000000000000e+00
7.655499999999999527e-01,5.021900000000000253e-01,0.000000000000000000e+00
9.268399999999999972e-01,3.633000000000000118e-01,0.000000000000000000e+00
8.231600000000000028e-01,2.755799999999999916e-01,0.000000000000000000e+00
9.614099999999999868e-01,8.552600000000000480e-02,0.000000000000000000e+00
9.383599999999999719e-01,1.242700000000000055e-02,0.000000000000000000e+00
